step,train_loss,val_loss,lr,grad_norm,elapsed_s,tokens
1492,3.380320,,0.00135111,0.455097,5121.5,6115328
1493,3.423003,,0.00134935,0.478263,5123.2,6119424
1494,3.412698,,0.00134759,0.434375,5124.9,6123520
1495,3.391270,,0.00134583,0.458819,5126.6,6127616
1496,3.464158,,0.00134407,0.477070,5128.3,6131712
1497,3.523375,,0.00134231,0.446676,5130.1,6135808
1498,3.494930,,0.00134056,0.443311,5131.8,6139904
1499,3.371882,,0.00133880,0.469218,5133.6,6144000
1500,3.446738,3.707747,0.00133704,0.469710,5145.9,6148096
1501,3.448303,,0.00133529,0.461430,5150.1,6152192
1502,3.461708,,0.00133353,0.464511,5151.8,6156288
1503,3.428718,,0.00133178,0.454883,5153.5,6160384
1504,3.511813,,0.00133002,0.483983,5155.2,6164480
1505,3.424792,,0.00132827,0.468049,5157.0,6168576
1506,3.458169,,0.00132652,0.493561,5158.7,6172672
1507,3.479757,,0.00132477,0.451055,5160.4,6176768
1508,3.401504,,0.00132302,0.461617,5162.2,6180864
1509,3.504281,,0.00132127,0.439709,5163.9,6184960
1510,3.426360,,0.00131952,0.454862,5165.6,6189056
1511,3.502687,,0.00131777,0.450235,5167.3,6193152
1512,3.456646,,0.00131602,0.460789,5169.2,6197248
1513,3.550231,,0.00131427,0.464046,5170.9,6201344
1514,3.398060,,0.00131252,0.480525,5172.6,6205440
1515,3.541448,,0.00131077,0.467043,5174.4,6209536
1516,3.608097,,0.00130903,0.459809,5176.1,6213632
1517,3.390947,,0.00130728,0.499794,5177.8,6217728
1518,3.448943,,0.00130554,0.452885,5179.5,6221824
1519,3.509704,,0.00130379,0.489568,5181.2,6225920
1520,3.516257,,0.00130205,0.439061,5183.0,6230016
1521,3.466967,,0.00130030,0.443623,5184.7,6234112
1522,3.509470,,0.00129856,0.469848,5186.4,6238208
1523,3.431975,,0.00129682,0.467779,5188.2,6242304
1524,3.463086,,0.00129508,0.459344,5189.9,6246400
1525,3.417894,,0.00129334,0.452790,5191.6,6250496
1526,3.516447,,0.00129160,0.471199,5193.3,6254592
1527,3.573001,,0.00128986,0.488444,5195.0,6258688
1528,3.419477,,0.00128812,0.441240,5196.6,6262784
1529,3.554817,,0.00128638,0.478900,5198.3,6266880
1530,3.492869,,0.00128464,0.470098,5200.0,6270976
1531,3.378684,,0.00128290,0.468467,5201.7,6275072
1532,3.550876,,0.00128117,0.467264,5203.3,6279168
1533,3.463203,,0.00127943,0.457032,5205.0,6283264
1534,3.525721,,0.00127770,0.466947,5206.7,6287360
1535,3.372784,,0.00127596,0.485217,5208.4,6291456
1536,3.490690,,0.00127423,0.495176,5210.5,6295552
1537,3.401674,,0.00127250,0.456130,5212.1,6299648
1538,3.463078,,0.00127076,0.499010,5213.9,6303744
1539,3.366843,,0.00126903,0.470172,5215.6,6307840
1540,3.519198,,0.00126730,0.455277,5217.3,6311936
1541,3.483136,,0.00126557,0.445942,5218.9,6316032
1542,3.389476,,0.00126384,0.475444,5220.8,6320128
1543,3.482199,,0.00126211,0.446099,5222.5,6324224
1544,3.444562,,0.00126038,0.465069,5224.1,6328320
1545,3.380795,,0.00125866,0.483615,5225.8,6332416
1546,3.461800,,0.00125693,0.452351,5227.5,6336512
1547,3.446732,,0.00125520,0.445228,5229.1,6340608
1548,3.489940,,0.00125348,0.463474,5230.9,6344704
1549,3.443557,,0.00125175,0.470722,5232.5,6348800
1550,3.432163,3.692253,0.00125003,0.480468,5244.0,6352896
1551,3.372025,,0.00124830,0.496230,5245.6,6356992
1552,3.444490,,0.00124658,0.457515,5247.3,6361088
1553,3.366515,,0.00124486,0.448028,5249.1,6365184
1554,3.371527,,0.00124314,0.473665,5250.9,6369280
1555,3.445341,,0.00124142,0.487233,5252.8,6373376
1556,3.476740,,0.00123970,0.461547,5254.7,6377472
1557,3.492798,,0.00123798,0.488911,5256.9,6381568
1558,3.462969,,0.00123626,0.467229,5258.7,6385664
1559,3.402787,,0.00123454,0.513310,5260.6,6389760
1560,3.430663,,0.00123283,0.485264,5262.3,6393856
1561,3.405091,,0.00123111,0.481355,5264.0,6397952
1562,3.520200,,0.00122940,0.456845,5265.7,6402048
1563,3.382852,,0.00122768,0.484803,5267.4,6406144
1564,3.439932,,0.00122597,0.506214,5269.1,6410240
1565,3.321527,,0.00122425,0.460411,5270.8,6414336
1566,3.514741,,0.00122254,0.445583,5272.5,6418432
1567,3.362998,,0.00122083,0.444215,5274.1,6422528
1568,3.347877,,0.00121912,0.476070,5275.8,6426624
1569,3.509039,,0.00121741,0.455272,5277.4,6430720
1570,3.495098,,0.00121570,0.473615,5279.1,6434816
1571,3.533663,,0.00121399,0.480264,5280.7,6438912
1572,3.467853,,0.00121228,0.471778,5282.4,6443008
1573,3.398768,,0.00121058,0.482187,5284.1,6447104
1574,3.477970,,0.00120887,0.490606,5285.8,6451200
1575,3.495221,,0.00120717,0.483733,5287.6,6455296
1576,3.402706,,0.00120546,0.477452,5289.4,6459392
1577,3.418732,,0.00120376,0.476938,5291.2,6463488
1578,3.503314,,0.00120206,0.504093,5292.9,6467584
1579,3.536823,,0.00120035,0.519407,5294.6,6471680
1580,3.495361,,0.00119865,0.451406,5296.3,6475776
1581,3.403372,,0.00119695,0.457363,5297.9,6479872
1582,3.379148,,0.00119525,0.515680,5299.6,6483968
1583,3.520258,,0.00119355,0.469070,5301.3,6488064
1584,3.430525,,0.00119185,0.452832,5302.9,6492160
1585,3.513945,,0.00119016,0.472319,5304.5,6496256
1586,3.445148,,0.00118846,0.478456,5306.2,6500352
1587,3.393050,,0.00118677,0.478928,5308.0,6504448
1588,3.376890,,0.00118507,0.447791,5309.8,6508544
1589,3.447523,,0.00118338,0.474120,5311.5,6512640
1590,3.444838,,0.00118168,0.465396,5313.2,6516736
1591,3.413357,,0.00117999,0.450051,5314.9,6520832
1592,3.376914,,0.00117830,0.450345,5316.6,6524928
1593,3.426528,,0.00117661,0.457635,5318.4,6529024
1594,3.520535,,0.00117492,0.479084,5320.0,6533120
1595,3.457413,,0.00117323,0.471194,5321.7,6537216
1596,3.363497,,0.00117154,0.465445,5323.3,6541312
1597,3.478106,,0.00116986,0.468403,5325.1,6545408
1598,3.423286,,0.00116817,0.464683,5326.9,6549504
1599,3.428135,,0.00116648,0.469956,5328.5,6553600
1600,3.490202,3.682934,0.00116480,0.469502,5340.5,6557696
1601,3.487274,,0.00116312,0.486689,5342.1,6561792
1602,3.498554,,0.00116143,0.471978,5343.8,6565888
1603,3.365649,,0.00115975,0.492447,5345.4,6569984
1604,3.476657,,0.00115807,0.502775,5347.1,6574080
1605,3.452065,,0.00115639,0.480686,5348.8,6578176
1606,3.463608,,0.00115471,0.449916,5350.5,6582272
1607,3.461871,,0.00115303,0.501567,5352.2,6586368
1608,3.407097,,0.00115135,0.451778,5353.9,6590464
1609,3.388114,,0.00114968,0.495293,5355.6,6594560
1610,3.409765,,0.00114800,0.445959,5357.2,6598656
1611,3.440991,,0.00114633,0.448842,5358.9,6602752
1612,3.384971,,0.00114465,0.466893,5360.7,6606848
1613,3.586929,,0.00114298,0.466318,5362.4,6610944
1614,3.411161,,0.00114131,0.468191,5364.0,6615040
1615,3.581844,,0.00113964,0.467299,5365.7,6619136
1616,3.575886,,0.00113797,0.464142,5367.3,6623232
1617,3.418419,,0.00113630,0.451204,5369.0,6627328
1618,3.557137,,0.00113463,0.468215,5370.7,6631424
1619,3.412553,,0.00113296,0.452270,5372.3,6635520
1620,3.455415,,0.00113129,0.461665,5374.0,6639616
1621,3.451459,,0.00112963,0.474474,5375.7,6643712
1622,3.416967,,0.00112796,0.474696,5377.4,6647808
1623,3.429934,,0.00112630,0.452645,5379.0,6651904
1624,3.527534,,0.00112464,0.477187,5380.7,6656000
1625,3.319399,,0.00112297,0.472275,5382.3,6660096
1626,3.510684,,0.00112131,0.491484,5384.0,6664192
1627,3.431476,,0.00111965,0.452490,5385.6,6668288
1628,3.468923,,0.00111799,0.469175,5387.3,6672384
1629,3.557290,,0.00111634,0.515161,5389.3,6676480
1630,3.446551,,0.00111468,0.498571,5391.1,6680576
1631,3.394522,,0.00111302,0.464206,5392.8,6684672
1632,3.511517,,0.00111137,0.456825,5394.7,6688768
1633,3.549784,,0.00110971,0.482651,5396.4,6692864
1634,3.311094,,0.00110806,0.455659,5398.1,6696960
1635,3.541667,,0.00110641,0.481590,5399.8,6701056
1636,3.481673,,0.00110476,0.489474,5401.5,6705152
1637,3.453576,,0.00110310,0.468461,5403.2,6709248
1638,3.432927,,0.00110146,0.488155,5404.9,6713344
1639,3.462341,,0.00109981,0.442296,5406.5,6717440
1640,3.440171,,0.00109816,0.458308,5408.1,6721536
1641,3.370273,,0.00109651,0.457664,5409.8,6725632
1642,3.525601,,0.00109487,0.468645,5411.5,6729728
1643,3.519485,,0.00109322,0.477673,5413.1,6733824
1644,3.562890,,0.00109158,0.470389,5414.8,6737920
1645,3.532952,,0.00108994,0.465267,5416.4,6742016
1646,3.406948,,0.00108829,0.485485,5418.0,6746112
1647,3.559321,,0.00108665,0.462321,5419.6,6750208
1648,3.381496,,0.00108501,0.457310,5421.2,6754304
1649,3.318079,,0.00108338,0.511475,5422.8,6758400
1650,3.485966,3.682182,0.00108174,0.479321,5434.3,6762496
1651,3.431171,,0.00108010,0.503364,5435.8,6766592
1652,3.391524,,0.00107847,0.516149,5437.5,6770688
1653,3.382515,,0.00107683,0.476378,5439.1,6774784
1654,3.497653,,0.00107520,0.481200,5440.7,6778880
1655,3.501935,,0.00107357,0.504458,5442.4,6782976
1656,3.431549,,0.00107193,0.468699,5444.0,6787072
1657,3.392324,,0.00107030,0.447008,5445.8,6791168
1658,3.457231,,0.00106867,0.462341,5447.4,6795264
1659,3.324535,,0.00106705,0.478387,5449.1,6799360
1660,3.406992,,0.00106542,0.500518,5450.9,6803456
1661,3.509720,,0.00106379,0.468044,5452.5,6807552
1662,3.497258,,0.00106217,0.466923,5454.2,6811648
1663,3.286870,,0.00106054,0.458128,5455.8,6815744
1664,3.414114,,0.00105892,0.475756,5457.5,6819840
1665,3.322177,,0.00105730,0.491359,5459.2,6823936
1666,3.284697,,0.00105568,0.458573,5461.0,6828032
1667,3.378784,,0.00105406,0.484961,5462.7,6832128
1668,3.261070,,0.00105244,0.448065,5464.4,6836224
1669,3.409383,,0.00105082,0.458568,5466.0,6840320
1670,3.426009,,0.00104920,0.461506,5467.7,6844416
1671,3.324981,,0.00104759,0.465524,5469.5,6848512
1672,3.384907,,0.00104597,0.454676,5471.2,6852608
1673,3.479593,,0.00104436,0.458607,5473.0,6856704
1674,3.551697,,0.00104275,0.487438,5474.7,6860800
1675,3.468792,,0.00104114,0.453018,5476.4,6864896
1676,3.483431,,0.00103953,0.448827,5478.0,6868992
1677,3.459321,,0.00103792,0.509652,5479.8,6873088
1678,3.362371,,0.00103631,0.454541,5481.5,6877184
1679,3.451502,,0.00103470,0.467041,5483.2,6881280
1680,3.536168,,0.00103310,0.454646,5484.9,6885376
1681,3.584803,,0.00103149,0.480997,5486.6,6889472
1682,3.432096,,0.00102989,0.493162,5488.3,6893568
1683,3.437847,,0.00102829,0.478922,5490.1,6897664
1684,3.440336,,0.00102668,0.468711,5491.9,6901760
1685,3.332941,,0.00102508,0.453059,5493.6,6905856
1686,3.332581,,0.00102348,0.477371,5495.3,6909952
1687,3.399708,,0.00102189,0.469891,5497.0,6914048
1688,3.437489,,0.00102029,0.466117,5498.7,6918144
1689,3.473092,,0.00101869,0.471820,5500.3,6922240
1690,3.373444,,0.00101710,0.456874,5502.0,6926336
1691,3.471519,,0.00101551,0.454063,5503.7,6930432
1692,3.427924,,0.00101391,0.458699,5505.4,6934528
1693,3.510574,,0.00101232,0.472750,5507.1,6938624
1694,3.395540,,0.00101073,0.474116,5508.8,6942720
1695,3.450952,,0.00100914,0.469511,5510.4,6946816
1696,3.485400,,0.00100755,0.483635,5512.0,6950912
1697,3.340884,,0.00100597,0.480122,5513.7,6955008
1698,3.342104,,0.00100438,0.470013,5515.3,6959104
1699,3.482808,,0.00100280,0.484764,5517.0,6963200
1700,3.396733,3.686663,0.00100121,0.463676,5528.6,6967296
1701,3.453954,,0.00099963,0.489444,5530.4,6971392
1702,3.455751,,0.00099805,0.472346,5532.1,6975488
1703,3.514485,,0.00099647,0.476489,5533.9,6979584
1704,3.393460,,0.00099489,0.473550,5535.5,6983680
1705,3.481600,,0.00099332,0.486534,5537.2,6987776
1706,3.463386,,0.00099174,0.539870,5538.9,6991872
1707,3.332198,,0.00099016,0.465186,5540.5,6995968
1708,3.440617,,0.00098859,0.458872,5542.2,7000064
1709,3.540833,,0.00098702,0.484519,5543.8,7004160
1710,3.418748,,0.00098545,0.516703,5545.5,7008256
1711,3.388870,,0.00098388,0.476405,5547.1,7012352
1712,3.464996,,0.00098231,0.488561,5548.9,7016448
1713,3.430774,,0.00098074,0.464950,5550.7,7020544
1714,3.356829,,0.00097917,0.457872,5552.4,7024640
1715,3.382236,,0.00097761,0.464269,5554.1,7028736
1716,3.339621,,0.00097604,0.474658,5555.9,7032832
1717,3.396864,,0.00097448,0.471548,5557.5,7036928
1718,3.331171,,0.00097292,0.489589,5559.2,7041024
1719,3.375381,,0.00097136,0.479755,5560.9,7045120
1720,3.332292,,0.00096980,0.461921,5562.6,7049216
1721,3.413311,,0.00096824,0.484263,5564.3,7053312
1722,3.430414,,0.00096668,0.471923,5566.0,7057408
1723,3.473199,,0.00096513,0.477150,5567.7,7061504
1724,3.478106,,0.00096357,0.473229,5569.3,7065600
1725,3.479563,,0.00096202,0.454262,5571.0,7069696
1726,3.342656,,0.00096047,0.482046,5572.6,7073792
1727,3.431750,,0.00095891,0.522219,5574.3,7077888
1728,3.401124,,0.00095736,0.556610,5576.0,7081984
1729,3.531784,,0.00095582,0.481610,5577.7,7086080
1730,3.383811,,0.00095427,0.502333,5579.4,7090176
1731,3.485515,,0.00095272,0.485312,5581.1,7094272
1732,3.303846,,0.00095118,0.490411,5582.9,7098368
1733,3.307409,,0.00094963,0.488280,5584.6,7102464
1734,3.493025,,0.00094809,0.496957,5586.2,7106560
1735,3.318278,,0.00094655,0.455987,5588.0,7110656
1736,3.398939,,0.00094501,0.470848,5589.8,7114752
1737,3.432034,,0.00094347,0.483511,5591.4,7118848
1738,3.473075,,0.00094194,0.524966,5593.1,7122944
1739,3.494015,,0.00094040,0.492062,5594.8,7127040
1740,3.552545,,0.00093887,0.506212,5596.5,7131136
1741,3.534755,,0.00093733,0.547323,5598.2,7135232
1742,3.348597,,0.00093580,0.465412,5600.0,7139328
1743,3.386082,,0.00093427,0.485924,5601.6,7143424
1744,3.523826,,0.00093274,0.465429,5603.3,7147520
1745,3.456414,,0.00093121,0.489807,5605.0,7151616
1746,3.392052,,0.00092968,0.474945,5606.7,7155712
1747,3.480049,,0.00092816,0.512583,5608.3,7159808
1748,3.477056,,0.00092663,0.511653,5610.0,7163904
1749,3.369097,,0.00092511,0.472066,5611.7,7168000
1750,3.478475,3.656681,0.00092359,0.465980,5623.2,7172096
1750,3.424554,3.657154,0.00092359,0.458661,5641.2,7172096
1751,3.369066,,0.00092207,0.495690,5648.0,7176192
1752,3.472925,,0.00092055,0.502964,5650.2,7180288
1753,3.327238,,0.00091903,0.476541,5653.6,7184384
1754,3.382767,,0.00091751,0.465924,5659.4,7188480
1755,3.383713,,0.00091600,0.517065,5667.0,7192576
1756,3.374629,,0.00091449,0.467778,5671.5,7196672
1757,3.390015,,0.00091297,0.496785,5674.1,7200768
1758,3.372784,,0.00091146,0.468281,5677.6,7204864
1759,3.352314,,0.00090995,0.489100,5682.2,7208960
1760,3.303496,,0.00090844,0.464497,5686.9,7213056
1761,3.320992,,0.00090693,0.453751,5690.8,7217152
1762,3.415171,,0.00090543,0.493370,5697.2,7221248
1763,3.362093,,0.00090392,0.491245,5706.7,7225344
1764,3.393033,,0.00090242,0.460374,5711.2,7229440
1765,3.233207,,0.00090092,0.466242,5748.6,7233536
1766,3.389762,,0.00089942,0.485008,5758.3,7237632
1767,3.491858,,0.00089792,0.495245,5770.6,7241728
1768,3.311296,,0.00089642,0.487027,5782.0,7245824
1769,3.388291,,0.00089492,0.475112,5791.4,7249920
1770,3.379838,,0.00089343,0.465468,5797.0,7254016
1771,3.475356,,0.00089193,0.492862,5799.8,7258112
1772,3.412482,,0.00089044,0.497314,5801.8,7262208
1773,3.412832,,0.00088895,0.478627,5803.5,7266304
1774,3.246536,,0.00088746,0.446598,5804.8,7270400
1775,3.419709,,0.00088597,0.478726,5806.7,7274496
1776,3.470253,,0.00088448,0.524804,5808.9,7278592
1777,3.427612,,0.00088300,0.492780,5810.8,7282688
1778,3.462417,,0.00088151,0.489676,5813.2,7286784
1779,3.390495,,0.00088003,0.472194,5815.1,7290880
1780,3.467471,,0.00087855,0.482969,5817.3,7294976
1781,3.285663,,0.00087707,0.484938,5819.1,7299072
1782,3.315473,,0.00087559,0.447458,5821.3,7303168
1783,3.336632,,0.00087411,0.482826,5823.4,7307264
1784,3.417727,,0.00087264,0.504151,5825.1,7311360
1785,3.532938,,0.00087116,0.498524,5826.6,7315456
1786,3.499511,,0.00086969,0.463933,5828.7,7319552
1787,3.380209,,0.00086822,0.458271,5830.7,7323648
1788,3.443000,,0.00086674,0.562548,5832.5,7327744
1789,3.448937,,0.00086528,0.490515,5834.2,7331840
1790,3.297278,,0.00086381,0.465137,5836.0,7335936
1791,3.363073,,0.00086234,0.472359,5837.7,7340032
1792,3.470449,,0.00086088,0.468669,5839.4,7344128
1793,3.418050,,0.00085941,0.514213,5841.1,7348224
1794,3.307607,,0.00085795,0.486456,5842.9,7352320
1795,3.405242,,0.00085649,0.483195,5844.8,7356416
1796,3.486042,,0.00085503,0.480399,5846.7,7360512
1797,3.407777,,0.00085357,0.476139,5848.5,7364608
1798,3.350436,,0.00085212,0.475469,5850.2,7368704
1799,3.395874,,0.00085066,0.471854,5852.0,7372800
1800,3.438131,3.657972,0.00084921,0.495183,5863.6,7376896
1801,3.239462,,0.00084776,0.483273,5865.4,7380992
1802,3.454486,,0.00084630,0.471509,5867.0,7385088
1803,3.462829,,0.00084485,0.477922,5868.6,7389184
1804,3.336146,,0.00084341,0.462660,5870.2,7393280
1805,3.362544,,0.00084196,0.465651,5871.7,7397376
1806,3.305004,,0.00084052,0.460011,5873.3,7401472
1807,3.504779,,0.00083907,0.493737,5874.8,7405568
1808,3.385758,,0.00083763,0.462781,5876.3,7409664
1809,3.400561,,0.00083619,0.507226,5877.9,7413760
1810,3.485678,,0.00083475,0.490577,5879.6,7417856
1811,3.364522,,0.00083331,0.486045,5881.0,7421952
1812,3.228291,,0.00083188,0.485768,5882.7,7426048
1813,3.282923,,0.00083044,0.454799,5883.9,7430144
1814,3.482128,,0.00082901,0.491365,5885.3,7434240
1815,3.553680,,0.00082758,0.526283,5886.6,7438336
1816,3.503075,,0.00082615,0.472688,5887.8,7442432
1817,3.452893,,0.00082472,0.490815,5889.5,7446528
1818,3.429046,,0.00082329,0.491962,5890.9,7450624
1819,3.391651,,0.00082186,0.478095,5892.6,7454720
1820,3.496605,,0.00082044,0.482377,5893.9,7458816
1821,3.321558,,0.00081902,0.541709,5895.3,7462912
1822,3.496983,,0.00081759,0.479312,5896.5,7467008
1823,3.363427,,0.00081617,0.471464,5897.8,7471104
1824,3.417173,,0.00081475,0.473876,5899.3,7475200
1825,3.556134,,0.00081334,0.487397,5900.9,7479296
1826,3.354966,,0.00081192,0.488440,5902.3,7483392
1827,3.402993,,0.00081051,0.480224,5903.7,7487488
1828,3.436723,,0.00080910,0.496987,5905.1,7491584
1829,3.324255,,0.00080768,0.470451,5906.8,7495680
1830,3.434406,,0.00080627,0.484001,5908.0,7499776
1831,3.329887,,0.00080487,0.471391,5909.3,7503872
1832,3.405982,,0.00080346,0.493178,5910.7,7507968
1833,3.414434,,0.00080205,0.481712,5911.9,7512064
1834,3.357086,,0.00080065,0.496174,5913.2,7516160
1835,3.338165,,0.00079925,0.480173,5914.6,7520256
1836,3.374769,,0.00079785,0.485500,5915.8,7524352
1837,3.439907,,0.00079645,0.469424,5917.0,7528448
1838,3.323992,,0.00079505,0.481689,5918.3,7532544
1839,3.390246,,0.00079366,0.459026,5919.5,7536640
1840,3.361432,,0.00079226,0.473111,5921.1,7540736
1841,3.369831,,0.00079087,0.470122,5922.3,7544832
1842,3.342833,,0.00078948,0.461248,5923.6,7548928
1843,3.443764,,0.00078809,0.471486,5924.9,7553024
1844,3.465267,,0.00078670,0.534720,5926.3,7557120
1845,3.312101,,0.00078531,0.475390,5927.6,7561216
1846,3.333242,,0.00078393,0.476129,5929.1,7565312
1847,3.395316,,0.00078254,0.478231,5930.5,7569408
1848,3.349797,,0.00078116,0.478512,5932.0,7573504
1849,3.362270,,0.00077978,0.460504,5933.3,7577600
1850,3.406818,3.639326,0.00077840,0.464019,5943.2,7581696
1851,3.408444,,0.00077702,0.489054,5944.7,7585792
1852,3.508915,,0.00077565,0.480006,5946.1,7589888
1853,3.427794,,0.00077427,0.470878,5947.6,7593984
1854,3.444533,,0.00077290,0.465987,5949.3,7598080
1855,3.468257,,0.00077153,0.495003,5950.9,7602176
1856,3.356959,,0.00077016,0.465941,5952.6,7606272
1857,3.458940,,0.00076879,0.469428,5954.7,7610368
1858,3.366818,,0.00076743,0.477305,5956.3,7614464
1859,3.320599,,0.00076606,0.486858,5958.0,7618560
1860,3.516449,,0.00076470,0.482942,5959.8,7622656
1861,3.315471,,0.00076334,0.485348,5961.5,7626752
1862,3.335337,,0.00076198,0.481030,5963.1,7630848
1863,3.523557,,0.00076062,0.484428,5964.7,7634944
1864,3.479300,,0.00075926,0.469561,5966.5,7639040
1865,3.327417,,0.00075791,0.552927,5968.3,7643136
1866,3.428236,,0.00075655,0.500277,5970.0,7647232
1867,3.482569,,0.00075520,0.474706,5971.7,7651328
1868,3.341373,,0.00075385,0.504981,5973.3,7655424
1869,3.368522,,0.00075250,0.481899,5974.9,7659520
1870,3.374158,,0.00075115,0.474670,5976.3,7663616
1871,3.347794,,0.00074981,0.470046,5977.8,7667712
1872,3.385568,,0.00074846,0.477080,5979.4,7671808
1873,3.418056,,0.00074712,0.484792,5981.0,7675904
1874,3.448431,,0.00074578,0.480434,5982.7,7680000
1875,3.400274,,0.00074444,0.456004,5984.3,7684096
1876,3.375594,,0.00074310,0.496871,5985.5,7688192
1877,3.264592,,0.00074177,0.470206,5987.1,7692288
1878,3.402565,,0.00074043,0.493488,5988.4,7696384
1879,3.245010,,0.00073910,0.478421,5989.7,7700480
1880,3.382905,,0.00073777,0.522398,5991.0,7704576
1881,3.531269,,0.00073644,0.470214,5992.3,7708672
1882,3.471762,,0.00073511,0.488266,5993.6,7712768
1883,3.412094,,0.00073378,0.479361,5994.9,7716864
1884,3.436154,,0.00073246,0.482797,5996.3,7720960
1885,3.370791,,0.00073114,0.480710,5997.8,7725056
1886,3.344962,,0.00072982,0.472602,5999.6,7729152
1887,3.320643,,0.00072850,0.493544,6001.3,7733248
1888,3.324007,,0.00072718,0.460736,6002.8,7737344
1889,3.356843,,0.00072586,0.491002,6004.3,7741440
1890,3.460876,,0.00072455,0.481013,6005.7,7745536
1891,3.364037,,0.00072323,0.491966,6007.3,7749632
1892,3.434572,,0.00072192,0.512197,6008.7,7753728
1893,3.493063,,0.00072061,0.503852,6010.2,7757824
1894,3.444011,,0.00071930,0.514541,6011.7,7761920
1895,3.407864,,0.00071800,0.480734,6013.2,7766016
1896,3.385235,,0.00071669,0.478849,6014.7,7770112
1897,3.503664,,0.00071539,0.478518,6016.2,7774208
1898,3.499928,,0.00071409,0.487421,6017.6,7778304
1899,3.376418,,0.00071279,0.497505,6019.1,7782400
1900,3.390434,3.631587,0.00071149,0.480753,6030.0,7786496
1901,3.376027,,0.00071019,0.533925,6031.5,7790592
1902,3.313690,,0.00070890,0.483530,6033.1,7794688
1903,3.388651,,0.00070761,0.480934,6034.5,7798784
1904,3.434951,,0.00070631,0.495561,6035.9,7802880
1905,3.411105,,0.00070502,0.492906,6037.4,7806976
1906,3.291440,,0.00070374,0.512356,6038.8,7811072
1907,3.268673,,0.00070245,0.491702,6040.3,7815168
1908,3.301417,,0.00070117,0.481520,6041.7,7819264
1909,3.485679,,0.00069988,0.486503,6043.2,7823360
1910,3.369128,,0.00069860,0.460558,6044.6,7827456
1911,3.353684,,0.00069732,0.474933,6045.9,7831552
1912,3.382953,,0.00069604,0.514350,6047.4,7835648
1913,3.386216,,0.00069477,0.485080,6048.8,7839744
1914,3.324374,,0.00069349,0.479074,6050.2,7843840
1915,3.317352,,0.00069222,0.483422,6051.8,7847936
1916,3.378146,,0.00069095,0.490206,6053.5,7852032
1917,3.386945,,0.00068968,0.479280,6055.1,7856128
1918,3.432687,,0.00068841,0.500416,6056.8,7860224
1919,3.406949,,0.00068715,0.518152,6058.5,7864320
1920,3.460178,,0.00068588,0.463554,6060.1,7868416
1921,3.336900,,0.00068462,0.496810,6061.7,7872512
1922,3.318437,,0.00068336,0.475212,6063.5,7876608
1923,3.481767,,0.00068210,0.469543,6065.1,7880704
1924,3.433955,,0.00068084,0.505108,6066.8,7884800
1925,3.284293,,0.00067959,0.481247,6068.4,7888896
1926,3.425192,,0.00067833,0.468371,6070.0,7892992
1927,3.568233,,0.00067708,0.498718,6071.7,7897088
1928,3.299905,,0.00067583,0.481619,6073.4,7901184
1929,3.285547,,0.00067458,0.496700,6074.9,7905280
1930,3.515469,,0.00067334,0.502699,6076.3,7909376
1931,3.440874,,0.00067209,0.478721,6077.6,7913472
1932,3.383157,,0.00067085,0.473068,6079.0,7917568
1933,3.343256,,0.00066961,0.474242,6080.3,7921664
1934,3.174407,,0.00066837,0.526653,6081.7,7925760
1935,3.375575,,0.00066713,0.462446,6083.1,7929856
1936,3.224618,,0.00066589,0.458078,6084.5,7933952
1937,3.369589,,0.00066466,0.465772,6085.9,7938048
1938,3.371217,,0.00066343,0.476167,6087.2,7942144
1939,3.562998,,0.00066219,0.492109,6088.6,7946240
1940,3.345316,,0.00066096,0.482664,6089.9,7950336
1941,3.413878,,0.00065974,0.476814,6091.2,7954432
1942,3.460805,,0.00065851,0.514666,6092.6,7958528
1943,3.341627,,0.00065729,0.496350,6094.0,7962624
1944,3.428662,,0.00065607,0.485056,6095.4,7966720
1945,3.413703,,0.00065484,0.517145,6096.8,7970816
1946,3.317136,,0.00065363,0.499813,6098.2,7974912
1947,3.389603,,0.00065241,0.482766,6099.6,7979008
1948,3.371283,,0.00065119,0.490668,6101.0,7983104
1949,3.420004,,0.00064998,0.501346,6102.3,7987200
1950,3.387290,3.635052,0.00064877,0.476895,6111.9,7991296
1951,3.360709,,0.00064756,0.478888,6113.4,7995392
1952,3.394563,,0.00064635,0.505271,6114.8,7999488
1953,3.400208,,0.00064515,0.490519,6116.1,8003584
1954,3.288247,,0.00064394,0.481401,6117.5,8007680
1955,3.518486,,0.00064274,0.510310,6118.9,8011776
1956,3.443883,,0.00064154,0.491863,6120.2,8015872
1957,3.444257,,0.00064034,0.489446,6121.7,8019968
1958,3.432542,,0.00063914,0.507848,6123.0,8024064
1959,3.387855,,0.00063795,0.474709,6124.4,8028160
1960,3.320191,,0.00063675,0.495153,6125.9,8032256
1961,3.340628,,0.00063556,0.476215,6127.2,8036352
1962,3.345874,,0.00063437,0.464813,6128.6,8040448
1963,3.304422,,0.00063318,0.466558,6130.0,8044544
1964,3.362800,,0.00063200,0.489154,6131.3,8048640
1965,3.377179,,0.00063081,0.485213,6132.7,8052736
1966,3.359367,,0.00062963,0.482028,6134.1,8056832
1967,3.225472,,0.00062845,0.469526,6135.6,8060928
1968,3.385669,,0.00062727,0.473258,6137.1,8065024
1969,3.236372,,0.00062609,0.490735,6138.5,8069120
1970,3.384920,,0.00062492,0.481821,6139.9,8073216
